TrialType,BlockType,Response,RT,BlockTrial,Trial,Epoch,ans,bll,lf
Neutral,MostlyPunishment,j,1096,4,12,12,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1050,5,13,12,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1103,6,14,12,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1083,7,15,12,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1108,0,16,12,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1069,1,17,12,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1049,2,18,12,0.45,0.5,0.1
Neutral,MostlyPunishment,j,1081,3,19,12,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1099,4,20,12,0.45,0.5,0.1
Neutral,MostlyPunishment,f,1134,5,21,12,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1075,6,22,12,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1062,7,23,12,0.45,0.5,0.1
Reward,MostlyReward,j,1056,0,24,12,0.45,0.5,0.1
Reward,MostlyReward,f,1052,1,25,12,0.45,0.5,0.1
Punishment,MostlyReward,f,1052,2,26,12,0.45,0.5,0.1
Reward,MostlyReward,j,1038,3,27,12,0.45,0.5,0.1
Punishment,MostlyReward,j,1033,4,28,12,0.45,0.5,0.1
Reward,MostlyReward,j,1042,5,29,12,0.45,0.5,0.1
Reward,MostlyReward,f,1159,6,30,12,0.45,0.5,0.1
Reward,MostlyReward,j,1073,7,31,12,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1063,0,32,12,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1055,1,33,12,0.45,0.5,0.1
Reward,MostlyPunishment,j,1046,2,34,12,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1050,3,35,12,0.45,0.5,0.1
Reward,MostlyPunishment,j,1041,4,36,12,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1069,5,37,12,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1050,6,38,12,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1055,7,39,12,0.45,0.5,0.1
Reward,MostlyReward,j,1055,0,40,12,0.45,0.5,0.1
Neutral,MostlyReward,j,1078,1,41,12,0.45,0.5,0.1
Reward,MostlyReward,j,1047,2,42,12,0.45,0.5,0.1
Reward,MostlyReward,j,1070,3,43,12,0.45,0.5,0.1
Reward,MostlyReward,j,1049,4,44,12,0.45,0.5,0.1
Reward,MostlyReward,j,1091,5,45,12,0.45,0.5,0.1
Neutral,MostlyReward,j,1061,6,46,12,0.45,0.5,0.1
Reward,MostlyReward,f,1111,7,47,12,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1070,0,48,12,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1089,1,49,12,0.45,0.5,0.1
Reward,MostlyPunishment,j,1038,2,50,12,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1043,3,51,12,0.45,0.5,0.1
Reward,MostlyPunishment,j,1052,4,52,12,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1043,5,53,12,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1051,6,54,12,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1037,7,55,12,0.45,0.5,0.1
Reward,MostlyReward,j,1077,0,56,12,0.45,0.5,0.1
Reward,MostlyReward,j,1070,1,57,12,0.45,0.5,0.1
Punishment,MostlyReward,f,1059,2,58,12,0.45,0.5,0.1
Reward,MostlyReward,j,1060,3,59,12,0.45,0.5,0.1
Punishment,MostlyReward,j,1034,4,60,12,0.45,0.5,0.1
Reward,MostlyReward,j,1064,5,61,12,0.45,0.5,0.1
Reward,MostlyReward,j,1051,6,62,12,0.45,0.5,0.1
Reward,MostlyReward,j,1103,7,63,12,0.45,0.5,0.1
Reward,MostlyReward,j,964,0,0,13,0.45,0.5,0.1
Reward,MostlyReward,j,1064,1,1,13,0.45,0.5,0.1
Punishment,MostlyReward,j,1126,2,2,13,0.45,0.5,0.1
Reward,MostlyReward,f,1138,3,3,13,0.45,0.5,0.1
Reward,MostlyReward,f,1056,4,4,13,0.45,0.5,0.1
Reward,MostlyReward,f,1138,5,5,13,0.45,0.5,0.1
Neutral,MostlyReward,f,1068,6,6,13,0.45,0.5,0.1
Reward,MostlyReward,f,1060,7,7,13,0.45,0.5,0.1
Reward,MostlyPunishment,f,1058,0,8,13,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1035,1,9,13,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1040,2,10,13,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1177,3,11,13,0.45,0.5,0.1
Neutral,MostlyPunishment,f,1172,4,12,13,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1063,5,13,13,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1072,6,14,13,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1044,7,15,13,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1051,0,16,13,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1148,1,17,13,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1069,2,18,13,0.45,0.5,0.1
Neutral,MostlyPunishment,f,1084,3,19,13,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1088,4,20,13,0.45,0.5,0.1
Neutral,MostlyPunishment,j,1063,5,21,13,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1056,6,22,13,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1052,7,23,13,0.45,0.5,0.1
Reward,MostlyReward,j,1089,0,24,13,0.45,0.5,0.1
Reward,MostlyReward,j,1063,1,25,13,0.45,0.5,0.1
Punishment,MostlyReward,j,1137,2,26,13,0.45,0.5,0.1
Reward,MostlyReward,j,1053,3,27,13,0.45,0.5,0.1
Punishment,MostlyReward,j,1128,4,28,13,0.45,0.5,0.1
Reward,MostlyReward,j,1039,5,29,13,0.45,0.5,0.1
Reward,MostlyReward,j,1085,6,30,13,0.45,0.5,0.1
Reward,MostlyReward,j,1054,7,31,13,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1067,0,32,13,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1048,1,33,13,0.45,0.5,0.1
Reward,MostlyPunishment,j,1087,2,34,13,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1044,3,35,13,0.45,0.5,0.1
Reward,MostlyPunishment,f,1049,4,36,13,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1044,5,37,13,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1047,6,38,13,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1044,7,39,13,0.45,0.5,0.1
Reward,MostlyReward,j,1049,0,40,13,0.45,0.5,0.1
Neutral,MostlyReward,j,1040,1,41,13,0.45,0.5,0.1
Reward,MostlyReward,j,1049,2,42,13,0.45,0.5,0.1
Reward,MostlyReward,f,1077,3,43,13,0.45,0.5,0.1
Reward,MostlyReward,f,1043,4,44,13,0.45,0.5,0.1
Reward,MostlyReward,j,1066,5,45,13,0.45,0.5,0.1
Neutral,MostlyReward,f,1053,6,46,13,0.45,0.5,0.1
Reward,MostlyReward,f,1059,7,47,13,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1053,0,48,13,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1051,1,49,13,0.45,0.5,0.1
Reward,MostlyPunishment,j,1080,2,50,13,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1032,3,51,13,0.45,0.5,0.1
Reward,MostlyPunishment,f,1039,4,52,13,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1041,5,53,13,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1062,6,54,13,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1037,7,55,13,0.45,0.5,0.1
Reward,MostlyReward,j,1061,0,56,13,0.45,0.5,0.1
Reward,MostlyReward,f,1038,1,57,13,0.45,0.5,0.1
Punishment,MostlyReward,j,1038,2,58,13,0.45,0.5,0.1
Reward,MostlyReward,f,1053,3,59,13,0.45,0.5,0.1
Punishment,MostlyReward,j,1076,4,60,13,0.45,0.5,0.1
Reward,MostlyReward,j,1041,5,61,13,0.45,0.5,0.1
Reward,MostlyReward,f,1057,6,62,13,0.45,0.5,0.1
Reward,MostlyReward,j,1051,7,63,13,0.45,0.5,0.1
Reward,MostlyReward,j,965,0,0,14,0.45,0.5,0.1
Reward,MostlyReward,j,1071,1,1,14,0.45,0.5,0.1
Punishment,MostlyReward,j,1075,2,2,14,0.45,0.5,0.1
Reward,MostlyReward,j,1200,3,3,14,0.45,0.5,0.1
Reward,MostlyReward,j,1080,4,4,14,0.45,0.5,0.1
Reward,MostlyReward,f,1264,5,5,14,0.45,0.5,0.1
Neutral,MostlyReward,j,1049,6,6,14,0.45,0.5,0.1
Reward,MostlyReward,j,1063,7,7,14,0.45,0.5,0.1
Reward,MostlyPunishment,j,1061,0,8,14,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1106,1,9,14,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1049,2,10,14,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1090,3,11,14,0.45,0.5,0.1
Neutral,MostlyPunishment,j,1383,4,12,14,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1132,5,13,14,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1073,6,14,14,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1112,7,15,14,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1075,0,16,14,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1041,1,17,14,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1180,2,18,14,0.45,0.5,0.1
Neutral,MostlyPunishment,f,1072,3,19,14,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1066,4,20,14,0.45,0.5,0.1
Neutral,MostlyPunishment,j,1058,5,21,14,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1097,6,22,14,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1053,7,23,14,0.45,0.5,0.1
Reward,MostlyReward,j,1051,0,24,14,0.45,0.5,0.1
Reward,MostlyReward,j,1052,1,25,14,0.45,0.5,0.1
Punishment,MostlyReward,j,1074,2,26,14,0.45,0.5,0.1
Reward,MostlyReward,j,1050,3,27,14,0.45,0.5,0.1
Punishment,MostlyReward,j,1087,4,28,14,0.45,0.5,0.1
Reward,MostlyReward,j,1078,5,29,14,0.45,0.5,0.1
Reward,MostlyReward,j,1050,6,30,14,0.45,0.5,0.1
Reward,MostlyReward,j,1040,7,31,14,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1120,0,32,14,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1107,1,33,14,0.45,0.5,0.1
Reward,MostlyPunishment,j,1048,2,34,14,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1048,3,35,14,0.45,0.5,0.1
Reward,MostlyPunishment,j,1078,4,36,14,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1055,5,37,14,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1045,6,38,14,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1043,7,39,14,0.45,0.5,0.1
Reward,MostlyReward,j,1087,0,40,14,0.45,0.5,0.1
Neutral,MostlyReward,j,1051,1,41,14,0.45,0.5,0.1
Reward,MostlyReward,j,1035,2,42,14,0.45,0.5,0.1
Reward,MostlyReward,j,1052,3,43,14,0.45,0.5,0.1
Reward,MostlyReward,j,1052,4,44,14,0.45,0.5,0.1
Reward,MostlyReward,f,1064,5,45,14,0.45,0.5,0.1
Neutral,MostlyReward,j,1050,6,46,14,0.45,0.5,0.1
Reward,MostlyReward,f,1085,7,47,14,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1088,0,48,14,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1056,1,49,14,0.45,0.5,0.1
Reward,MostlyPunishment,f,1048,2,50,14,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1062,3,51,14,0.45,0.5,0.1
Reward,MostlyPunishment,j,1059,4,52,14,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1038,5,53,14,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1057,6,54,14,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1033,7,55,14,0.45,0.5,0.1
Reward,MostlyReward,f,1032,0,56,14,0.45,0.5,0.1
Reward,MostlyReward,j,1041,1,57,14,0.45,0.5,0.1
Punishment,MostlyReward,j,1064,2,58,14,0.45,0.5,0.1
Reward,MostlyReward,f,1052,3,59,14,0.45,0.5,0.1
Punishment,MostlyReward,f,1058,4,60,14,0.45,0.5,0.1
Reward,MostlyReward,f,1053,5,61,14,0.45,0.5,0.1
Reward,MostlyReward,j,1046,6,62,14,0.45,0.5,0.1
Reward,MostlyReward,j,1062,7,63,14,0.45,0.5,0.1
Reward,MostlyReward,f,952,0,0,15,0.45,0.5,0.1
Reward,MostlyReward,j,1089,1,1,15,0.45,0.5,0.1
Punishment,MostlyReward,f,1078,2,2,15,0.45,0.5,0.1
Reward,MostlyReward,j,1079,3,3,15,0.45,0.5,0.1
Reward,MostlyReward,j,1095,4,4,15,0.45,0.5,0.1
Reward,MostlyReward,j,1048,5,5,15,0.45,0.5,0.1
Neutral,MostlyReward,f,1055,6,6,15,0.45,0.5,0.1
Reward,MostlyReward,f,1049,7,7,15,0.45,0.5,0.1
Reward,MostlyPunishment,f,1058,0,8,15,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1060,1,9,15,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1048,2,10,15,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1078,3,11,15,0.45,0.5,0.1
Neutral,MostlyPunishment,f,1130,4,12,15,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1062,5,13,15,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1053,6,14,15,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1050,7,15,15,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1103,0,16,15,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1045,1,17,15,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1045,2,18,15,0.45,0.5,0.1
Neutral,MostlyPunishment,f,1041,3,19,15,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1050,4,20,15,0.45,0.5,0.1
Neutral,MostlyPunishment,j,1099,5,21,15,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1114,6,22,15,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1057,7,23,15,0.45,0.5,0.1
Reward,MostlyReward,j,1054,0,24,15,0.45,0.5,0.1
Reward,MostlyReward,f,1047,1,25,15,0.45,0.5,0.1
Punishment,MostlyReward,j,1060,2,26,15,0.45,0.5,0.1
Reward,MostlyReward,j,1134,3,27,15,0.45,0.5,0.1
Punishment,MostlyReward,j,1205,4,28,15,0.45,0.5,0.1
Reward,MostlyReward,f,1076,5,29,15,0.45,0.5,0.1
Reward,MostlyReward,j,1058,6,30,15,0.45,0.5,0.1
Reward,MostlyReward,j,1036,7,31,15,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1059,0,32,15,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1059,1,33,15,0.45,0.5,0.1
Reward,MostlyPunishment,f,1051,2,34,15,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1045,3,35,15,0.45,0.5,0.1
Reward,MostlyPunishment,j,1051,4,36,15,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1036,5,37,15,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1037,6,38,15,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1052,7,39,15,0.45,0.5,0.1
Reward,MostlyReward,f,1058,0,40,15,0.45,0.5,0.1
Neutral,MostlyReward,j,1041,1,41,15,0.45,0.5,0.1
Reward,MostlyReward,j,1054,2,42,15,0.45,0.5,0.1
Reward,MostlyReward,f,1056,3,43,15,0.45,0.5,0.1
Reward,MostlyReward,f,1046,4,44,15,0.45,0.5,0.1
Reward,MostlyReward,f,1065,5,45,15,0.45,0.5,0.1
Neutral,MostlyReward,j,1061,6,46,15,0.45,0.5,0.1
Reward,MostlyReward,f,1053,7,47,15,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1049,0,48,15,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1063,1,49,15,0.45,0.5,0.1
Reward,MostlyPunishment,j,1040,2,50,15,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1037,3,51,15,0.45,0.5,0.1
Reward,MostlyPunishment,j,1081,4,52,15,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1032,5,53,15,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1046,6,54,15,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1053,7,55,15,0.45,0.5,0.1
Reward,MostlyReward,j,1070,0,56,15,0.45,0.5,0.1
Reward,MostlyReward,j,1048,1,57,15,0.45,0.5,0.1
Punishment,MostlyReward,j,1054,2,58,15,0.45,0.5,0.1
Reward,MostlyReward,f,1047,3,59,15,0.45,0.5,0.1
Punishment,MostlyReward,f,1050,4,60,15,0.45,0.5,0.1
Reward,MostlyReward,f,1086,5,61,15,0.45,0.5,0.1
Reward,MostlyReward,f,1054,6,62,15,0.45,0.5,0.1
Reward,MostlyReward,j,1073,7,63,15,0.45,0.5,0.1
Reward,MostlyReward,f,962,0,0,16,0.45,0.5,0.1
Reward,MostlyReward,j,1096,1,1,16,0.45,0.5,0.1
Punishment,MostlyReward,f,1043,2,2,16,0.45,0.5,0.1
Reward,MostlyReward,j,1259,3,3,16,0.45,0.5,0.1
Reward,MostlyReward,f,1052,4,4,16,0.45,0.5,0.1
Reward,MostlyReward,j,1472,5,5,16,0.45,0.5,0.1
Neutral,MostlyReward,f,1045,6,6,16,0.45,0.5,0.1
Reward,MostlyReward,f,1051,7,7,16,0.45,0.5,0.1
Reward,MostlyPunishment,f,1436,0,8,16,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1131,1,9,16,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1037,2,10,16,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1058,3,11,16,0.45,0.5,0.1
Neutral,MostlyPunishment,f,1038,4,12,16,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1047,5,13,16,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1037,6,14,16,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1045,7,15,16,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1136,0,16,16,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1048,1,17,16,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1050,2,18,16,0.45,0.5,0.1
Neutral,MostlyPunishment,f,1100,3,19,16,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1078,4,20,16,0.45,0.5,0.1
Neutral,MostlyPunishment,f,1053,5,21,16,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1084,6,22,16,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1052,7,23,16,0.45,0.5,0.1
Reward,MostlyReward,f,1052,0,24,16,0.45,0.5,0.1
Reward,MostlyReward,f,1041,1,25,16,0.45,0.5,0.1
Punishment,MostlyReward,f,1174,2,26,16,0.45,0.5,0.1
Reward,MostlyReward,f,1047,3,27,16,0.45,0.5,0.1
Punishment,MostlyReward,j,1139,4,28,16,0.45,0.5,0.1
Reward,MostlyReward,f,1044,5,29,16,0.45,0.5,0.1
Reward,MostlyReward,f,1059,6,30,16,0.45,0.5,0.1
Reward,MostlyReward,j,1052,7,31,16,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1051,0,32,16,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1109,1,33,16,0.45,0.5,0.1
Reward,MostlyPunishment,j,1059,2,34,16,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1040,3,35,16,0.45,0.5,0.1
Reward,MostlyPunishment,f,1044,4,36,16,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1051,5,37,16,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1064,6,38,16,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1076,7,39,16,0.45,0.5,0.1
Reward,MostlyReward,j,1078,0,40,16,0.45,0.5,0.1
Neutral,MostlyReward,j,1078,1,41,16,0.45,0.5,0.1
Reward,MostlyReward,j,1065,2,42,16,0.45,0.5,0.1
Reward,MostlyReward,f,1069,3,43,16,0.45,0.5,0.1
Reward,MostlyReward,f,1038,4,44,16,0.45,0.5,0.1
Reward,MostlyReward,f,1039,5,45,16,0.45,0.5,0.1
Neutral,MostlyReward,f,1049,6,46,16,0.45,0.5,0.1
Reward,MostlyReward,f,1039,7,47,16,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1035,0,48,16,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1037,1,49,16,0.45,0.5,0.1
Reward,MostlyPunishment,f,1038,2,50,16,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1240,3,51,16,0.45,0.5,0.1
Reward,MostlyPunishment,j,1058,4,52,16,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1045,5,53,16,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1038,6,54,16,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1057,7,55,16,0.45,0.5,0.1
Reward,MostlyReward,j,1064,0,56,16,0.45,0.5,0.1
Reward,MostlyReward,f,1038,1,57,16,0.45,0.5,0.1
Punishment,MostlyReward,f,1036,2,58,16,0.45,0.5,0.1
Reward,MostlyReward,j,1137,3,59,16,0.45,0.5,0.1
Punishment,MostlyReward,f,1038,4,60,16,0.45,0.5,0.1
Reward,MostlyReward,j,1103,5,61,16,0.45,0.5,0.1
Reward,MostlyReward,f,1097,6,62,16,0.45,0.5,0.1
Reward,MostlyReward,f,1038,7,63,16,0.45,0.5,0.1
Reward,MostlyReward,j,949,0,0,17,0.45,0.5,0.1
Reward,MostlyReward,j,1129,1,1,17,0.45,0.5,0.1
Punishment,MostlyReward,j,1064,2,2,17,0.45,0.5,0.1
Reward,MostlyReward,j,1147,3,3,17,0.45,0.5,0.1
Reward,MostlyReward,j,1282,4,4,17,0.45,0.5,0.1
Reward,MostlyReward,f,1303,5,5,17,0.45,0.5,0.1
Neutral,MostlyReward,f,1103,6,6,17,0.45,0.5,0.1
Reward,MostlyReward,f,1123,7,7,17,0.45,0.5,0.1
Reward,MostlyPunishment,f,1126,0,8,17,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1087,1,9,17,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1046,2,10,17,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1057,3,11,17,0.45,0.5,0.1
Neutral,MostlyPunishment,j,1109,4,12,17,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1051,5,13,17,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1053,6,14,17,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1051,7,15,17,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1052,0,16,17,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1041,1,17,17,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1081,2,18,17,0.45,0.5,0.1
Neutral,MostlyPunishment,j,1076,3,19,17,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1036,4,20,17,0.45,0.5,0.1
Neutral,MostlyPunishment,f,1078,5,21,17,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1145,6,22,17,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1074,7,23,17,0.45,0.5,0.1
Reward,MostlyReward,f,1055,0,24,17,0.45,0.5,0.1
Reward,MostlyReward,j,1048,1,25,17,0.45,0.5,0.1
Punishment,MostlyReward,j,1076,2,26,17,0.45,0.5,0.1
Reward,MostlyReward,f,1042,3,27,17,0.45,0.5,0.1
Punishment,MostlyReward,j,1087,4,28,17,0.45,0.5,0.1
Reward,MostlyReward,j,1034,5,29,17,0.45,0.5,0.1
Reward,MostlyReward,j,1041,6,30,17,0.45,0.5,0.1
Reward,MostlyReward,j,1037,7,31,17,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1261,0,32,17,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1066,1,33,17,0.45,0.5,0.1
Reward,MostlyPunishment,j,1038,2,34,17,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1104,3,35,17,0.45,0.5,0.1
Reward,MostlyPunishment,j,1044,4,36,17,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1037,5,37,17,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1073,6,38,17,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1040,7,39,17,0.45,0.5,0.1
Reward,MostlyReward,j,1035,0,40,17,0.45,0.5,0.1
Neutral,MostlyReward,f,1089,1,41,17,0.45,0.5,0.1
Reward,MostlyReward,f,1055,2,42,17,0.45,0.5,0.1
Reward,MostlyReward,j,1038,3,43,17,0.45,0.5,0.1
Reward,MostlyReward,f,1097,4,44,17,0.45,0.5,0.1
Reward,MostlyReward,f,1078,5,45,17,0.45,0.5,0.1
Neutral,MostlyReward,j,1031,6,46,17,0.45,0.5,0.1
Reward,MostlyReward,j,1079,7,47,17,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1054,0,48,17,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1056,1,49,17,0.45,0.5,0.1
Reward,MostlyPunishment,f,1066,2,50,17,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1069,3,51,17,0.45,0.5,0.1
Reward,MostlyPunishment,j,1079,4,52,17,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1053,5,53,17,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1039,6,54,17,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1042,7,55,17,0.45,0.5,0.1
Reward,MostlyReward,j,1036,0,56,17,0.45,0.5,0.1
Reward,MostlyReward,j,1060,1,57,17,0.45,0.5,0.1
Punishment,MostlyReward,f,1051,2,58,17,0.45,0.5,0.1
Reward,MostlyReward,f,1053,3,59,17,0.45,0.5,0.1
Punishment,MostlyReward,j,1066,4,60,17,0.45,0.5,0.1
Reward,MostlyReward,f,1047,5,61,17,0.45,0.5,0.1
Reward,MostlyReward,j,1038,6,62,17,0.45,0.5,0.1
Reward,MostlyReward,f,1037,7,63,17,0.45,0.5,0.1
Reward,MostlyReward,f,959,0,0,18,0.45,0.5,0.1
Reward,MostlyReward,f,1069,1,1,18,0.45,0.5,0.1
Punishment,MostlyReward,j,1101,2,2,18,0.45,0.5,0.1
Reward,MostlyReward,f,1070,3,3,18,0.45,0.5,0.1
Reward,MostlyReward,f,1092,4,4,18,0.45,0.5,0.1
Reward,MostlyReward,f,1060,5,5,18,0.45,0.5,0.1
Neutral,MostlyReward,f,1158,6,6,18,0.45,0.5,0.1
Reward,MostlyReward,f,1043,7,7,18,0.45,0.5,0.1
Reward,MostlyPunishment,f,1125,0,8,18,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1097,1,9,18,0.45,0.5,0.1
Punishment,MostlyPunishment,j,1046,2,10,18,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1038,3,11,18,0.45,0.5,0.1
Neutral,MostlyPunishment,f,1059,4,12,18,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1156,5,13,18,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1078,6,14,18,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1052,7,15,18,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1084,0,16,18,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1080,1,17,18,0.45,0.5,0.1
Punishment,MostlyPunishment,f,1097,2,18,18,0.45,0.5,0.1
Neutral,MostlyPunishment,f,1080,3,19,18,0.45,0.5,0.1
